6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,12,49,49,49,49,12,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
6,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,49,49,49,49,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,6
6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,49,49,49,49,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6
6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,49,49,49,49,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6
6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,49,49,49,49,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6
6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,49,49,49,49,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6
6,12,0,0,6,0,0,0,0,0,0,0,0,0,0,6,49,49,49,49,6,0,0,0,0,0,0,0,0,0,0,6,0,0,12,6
6,0,0,0,6,0,0,0,0,0,0,0,0,0,6,6,49,49,49,49,6,6,0,0,0,0,0,0,0,0,0,6,0,0,0,6
6,0,0,0,6,0,0,0,0,0,0,6,6,6,6,64,49,49,49,49,65,6,6,6,6,0,0,0,0,0,0,6,0,0,0,6
49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
49,12,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,12,49
6,0,0,0,6,0,0,0,0,0,0,6,6,6,6,80,49,49,49,49,81,6,6,6,6,0,0,0,0,0,0,6,0,0,0,6
6,0,0,0,6,0,0,0,0,0,0,0,0,0,6,6,49,49,49,49,6,6,0,0,0,0,0,0,0,0,0,6,0,0,0,6
6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,49,49,49,49,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6
6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,49,49,49,49,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6
6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,49,49,49,49,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6
6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,49,49,49,49,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6
6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,49,49,49,49,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6
6,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,49,49,49,49,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,6
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,49,49,49,49,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,49,49,49,49,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
