6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,49,49,49,49,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
6,0,0,0,0,6,6,6,6,6,6,6,6,6,6,0,49,49,49,49,0,6,6,6,6,6,6,6,6,6,6,0,0,0,0,6
6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,49,49,49,49,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6
6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,49,49,49,49,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6
6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,49,49,49,49,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6
6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,49,49,49,49,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6
6,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,49,49,49,49,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,6
6,0,0,0,0,6,6,6,6,6,6,6,6,6,0,0,49,49,49,49,0,0,6,6,6,6,6,6,6,6,6,0,0,0,0,6
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,49,49,49,49,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,49,49,49,49,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
6,0,0,0,0,6,6,6,6,6,6,6,6,6,0,0,49,49,49,49,0,0,6,6,6,6,6,6,6,6,6,0,0,0,0,6
6,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,49,49,49,49,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,6
6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,49,49,49,49,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6
6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,49,49,49,49,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6
6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,49,49,49,49,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6
6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,49,49,49,49,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6
6,0,0,0,0,6,6,6,6,6,6,6,6,6,6,0,49,49,49,49,0,6,6,6,6,6,6,6,6,6,6,0,0,0,0,6
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,49,49,49,49,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
